"CO_UF_RESIDENCIA","SG_UF_RESIDENCIA","NU_IDADE","TP_SEXO","TP_NACIONALIDADE","TP_ST_CONCLUSAO","TP_ANO_CONCLUIU","TP_ESCOLA","IN_TREINEIRO","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DISLEXIA","IN_DISCALCULIA","IN_SABATISTA","IN_GESTANTE","IN_IDOSO","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","CO_PROVA_CN","CO_PROVA_LC","CO_PROVA_MT","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","TP_STATUS_REDACAO","NU_NOTA_COMP1","NU_NOTA_COMP2","NU_NOTA_COMP3","NU_NOTA_COMP4","NU_NOTA_COMP5","NU_NOTA_REDACAO","Q001","Q002","Q006","Q024","Q025","Q026","Q027","Q047","regioes","idade2"
15,14,19,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,408.3,501.7,484.9,1,120,120,80,120,60,500,2,3,2,2,1,2,6,1,3,38
53,7,22,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,396.4,481.6,519.6,1,120,120,80,120,80,520,2,2,3,1,2,3,3,1,1,44
31,11,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,591.8,599.7,543.5,1,140,200,180,160,200,880,5,3,8,2,2,2,1,1,4,36
31,11,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,525.6,613.7,587.8,1,160,180,200,180,200,920,2,2,2,1,2,3,8,1,4,38
24,20,26,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,515.4,500.6,442.9,1,140,160,160,140,80,680,2,2,6,2,2,3,3,1,2,52
25,15,27,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,612.3,661.6,645.3,1,120,120,100,120,120,580,7,7,13,5,2,1,1,4,2,54
27,2,25,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,429.7,545.2,489.8,1,120,80,80,80,80,440,2,2,1,1,1,1,1,1,2,50
29,5,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,419.3,342,534.7,1,100,60,60,100,100,420,2,4,3,1,2,1,1,1,2,36
50,12,18,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,383.3,566.4,502.6,1,80,80,60,60,20,300,3,3,2,1,1,1,1,1,1,36
29,5,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,473,571.8,573.3,1,120,120,120,120,140,620,2,2,4,2,1,1,1,1,2,40
41,18,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,6,5,6,571.9,594.5,519.9,1,100,120,120,120,20,480,5,7,13,2,2,1,1,1,5,34
15,14,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,420.9,559.3,494,1,120,120,120,120,100,580,5,5,2,1,1,1,1,1,3,36
25,15,36,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,425.6,480.1,446.7,1,100,60,80,80,40,360,2,2,2,1,1,2,7,1,2,72
31,11,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,457.4,552.8,556.5,1,120,120,120,120,80,560,8,7,4,2,2,1,1,1,4,34
31,11,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,367.1,510.3,506.2,1,120,120,100,100,80,520,4,5,4,2,2,1,1,1,4,36
15,14,18,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,520.7,576.1,577.4,1,120,80,80,80,60,420,1,1,2,1,1,2,3,1,3,36
31,11,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,376,515.5,554.8,1,100,100,120,100,60,480,8,8,5,2,2,1,1,1,4,34
35,26,24,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,448.2,556.1,494,1,120,120,100,120,60,520,5,3,7,2,2,3,4,1,4,48
41,18,19,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,415.8,508.5,454.3,1,120,120,100,100,80,520,3,3,2,2,2,1,1,1,5,38
50,12,21,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,430.5,560.6,512.3,1,120,120,100,120,100,560,2,5,2,2,2,2,6,1,1,42
25,15,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,507.8,613.9,544,1,140,120,140,140,120,660,6,5,13,2,2,1,1,2,2,38
23,6,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,552.8,500,388.7,1,100,100,120,100,60,480,3,3,2,1,1,1,1,1,2,34
23,6,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,526.6,574.8,564.9,1,120,120,120,100,20,480,4,4,2,1,1,3,6,1,2,36
33,19,42,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,523,672.7,625.1,1,160,100,140,160,100,660,2,2,2,1,1,3,4,1,4,84
35,26,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,433.3,513.8,479.6,1,120,120,120,80,80,520,4,5,2,1,1,1,1,1,4,36
29,5,17,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,659.3,662.7,621.7,1,160,160,160,140,120,740,5,5,7,3,2,1,1,4,2,34
23,6,17,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,6,7,532.6,558.4,527.2,1,120,120,120,120,120,600,4,4,2,1,1,1,1,1,2,34
21,10,41,1,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,479.4,511.2,465.1,1,120,120,120,120,80,560,8,1,2,1,1,3,14,3,2,82
23,6,34,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,388.6,518.2,510.5,1,120,120,100,120,80,540,1,3,4,2,2,2,2,1,2,68
31,11,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,534.6,578.3,512.4,1,120,120,80,120,100,540,4,4,2,1,1,2,5,1,4,38
33,19,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,587.6,702,626.4,1,120,140,140,120,160,680,5,7,4,2,2,1,1,1,4,36
33,19,26,1,1,1,9,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,675.8,637.9,609.7,1,160,160,200,160,160,840,3,5,6,3,2,1,1,1,4,52
23,6,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,7,2,9,559.8,532.5,574.3,1,120,120,120,120,140,620,8,6,2,1,2,1,1,1,2,32
12,1,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,9,512.5,470.2,466,1,120,100,120,120,100,560,4,4,2,1,1,1,1,1,3,32
23,6,18,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,403.6,398.9,343.7,1,80,120,120,120,80,520,2,2,1,1,1,1,1,1,2,36
23,6,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,456.8,532.7,568.4,1,100,40,60,80,80,360,8,5,3,2,2,1,1,1,2,36
24,20,15,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,7,4,610.7,616,627,1,120,80,80,120,100,500,2,5,5,3,2,1,1,4,2,30
33,19,23,2,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,429.4,588.5,567.7,1,80,120,80,80,40,400,3,3,8,4,2,3,6,1,4,46
31,11,20,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,544.7,588.2,579.3,1,120,120,120,120,120,600,8,5,2,2,1,1,1,1,4,40
35,26,21,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,510.5,488.7,450.2,1,80,80,60,40,40,300,8,4,5,2,2,3,5,1,4,42
11,21,39,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,458.5,597,500.1,1,80,40,40,60,0,220,5,2,4,2,2,2,5,1,3,78
26,16,24,2,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,407.7,561.2,532.9,1,160,160,120,140,40,620,1,3,7,1,2,3,2,1,2,48
31,11,25,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,436.1,538,566.2,1,160,180,180,180,60,760,2,5,9,2,2,2,5,1,4,50
21,10,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,431.7,529,536.9,1,100,100,120,80,80,480,2,4,2,1,1,1,1,1,2,36
15,14,28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,436.1,529.6,538.6,1,120,100,80,100,20,420,2,7,3,1,1,2,11,1,3,56
28,25,19,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,416.8,458.6,431.5,1,80,80,80,80,60,380,1,1,1,1,1,1,1,1,2,38
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,421.1,456.5,496,1,120,100,80,100,40,440,8,8,2,1,1,1,1,1,2,34
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,450.7,510.9,515.9,1,160,160,140,140,160,760,5,3,6,1,2,1,1,1,4,34
43,23,20,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,669.5,676.6,667.5,1,160,160,180,180,180,860,5,7,5,3,2,1,1,5,5,40
24,20,26,2,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,578,551.9,507.3,1,100,80,80,100,100,460,8,4,4,2,2,2,6,1,2,52
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,455.3,506.4,450.7,1,120,120,120,120,80,560,3,4,7,4,2,1,1,1,4,34
22,17,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,484.3,535,439,1,120,120,120,120,60,540,2,4,2,1,1,1,1,1,2,36
43,23,34,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,439.9,503.3,469.8,1,80,80,80,80,20,340,4,4,5,1,1,3,3,1,5,68
26,16,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,477.8,496.3,381.7,1,80,40,80,80,40,320,8,5,1,2,2,1,1,1,2,32
41,18,26,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,451.4,491,0,1,120,120,120,100,60,520,3,3,5,1,1,3,6,1,5,52
43,23,23,2,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,418.2,478.7,526.9,1,140,120,100,140,100,600,2,2,3,2,2,3,4,1,5,46
15,14,19,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,487.1,506.6,457,1,100,120,100,100,20,440,1,5,2,2,2,2,6,1,3,38
21,10,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,403.9,459.8,498.6,1,120,120,120,140,120,620,2,2,2,1,1,1,1,1,2,36
35,26,24,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,454.9,531.7,491.5,1,100,80,80,80,20,360,2,5,3,2,2,2,7,1,4,48
35,26,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,396.9,537.8,501.6,1,120,80,80,100,40,420,5,4,4,2,2,1,1,1,4,34
26,16,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,2,9,437.9,377.1,472.1,1,140,120,120,120,80,580,2,3,1,2,2,1,1,1,2,32
35,26,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,398.5,486.1,495.6,1,100,60,60,80,40,340,3,5,2,1,1,1,1,1,4,34
29,5,21,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1,8,436.7,585,435.9,1,80,120,80,80,20,380,2,2,1,2,2,2,6,1,2,42
31,11,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,534.4,604.6,537.5,1,120,140,140,120,80,600,7,7,10,4,2,1,1,4,4,38
35,26,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,646.2,704.5,657.5,4,0,0,0,0,0,0,5,5,10,2,1,1,1,5,4,36
28,25,23,2,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,442.4,504.2,538.3,1,120,100,80,100,60,460,3,7,3,1,2,2,6,1,2,46
35,26,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,429.1,571.8,520,1,140,120,100,100,60,520,2,2,3,1,1,1,1,1,4,36
17,27,27,1,2,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,8,2,9,468.7,513.9,525.6,1,120,80,80,120,40,440,2,6,5,2,2,2,5,1,3,54
23,6,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,431.5,510.7,532.7,1,160,120,120,160,40,600,4,4,2,1,1,1,1,1,2,30
33,19,17,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,490.8,502.3,475.7,1,80,100,100,80,80,440,4,5,16,2,2,1,1,4,4,34
21,10,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,555.9,540.4,514.4,1,80,120,80,120,80,480,8,4,2,1,1,1,1,1,2,36
22,17,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,492.7,495.7,491.6,1,140,120,120,120,80,580,2,3,3,1,2,1,1,1,2,34
25,15,16,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,505.5,570.3,527.6,1,160,160,120,160,80,680,4,5,3,2,1,1,1,2,2,32
15,14,19,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,500.1,555.2,453,1,160,160,160,120,120,720,3,5,3,1,1,1,1,1,3,38
52,9,17,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,507.9,573,469,1,120,120,120,120,120,600,5,5,5,2,2,1,1,4,1,34
31,11,18,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,368.1,467.5,484.5,1,120,120,80,100,100,520,5,3,4,2,1,1,1,5,4,36
35,26,15,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,2,9,572.2,616,479.2,1,120,80,100,100,80,480,6,7,16,4,2,1,1,4,4,30
50,12,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,442.2,495,481.9,1,120,120,120,160,40,560,6,5,8,4,2,1,1,1,1,34
35,26,18,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,525,483.2,448.5,1,80,100,80,60,40,360,2,2,2,1,1,2,5,1,4,36
43,23,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,558.3,501.3,548.9,1,120,120,140,120,100,600,4,4,6,2,2,1,1,1,5,34
26,16,22,1,2,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,6,9,1,519.3,461.1,422.1,1,120,120,120,140,120,620,4,5,5,2,2,3,7,1,2,44
35,26,20,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,663.8,711.7,681.7,1,160,180,160,160,160,820,6,6,17,2,2,1,1,4,4,40
35,26,20,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,452.5,529.2,553.6,1,120,120,120,120,60,540,2,5,4,3,2,2,6,1,4,40
25,15,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,491.3,442,487.4,1,120,140,160,120,120,660,1,1,2,1,1,1,1,1,2,36
35,26,24,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,552.6,574,485,1,100,140,100,120,80,540,2,8,3,2,2,2,7,1,4,48
41,18,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,7,4,625.2,696.1,663.4,1,140,140,160,160,140,740,7,7,17,4,2,1,1,4,5,32
43,23,24,1,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,440.8,481,494,1,140,120,120,140,60,580,2,5,5,1,2,3,8,1,5,48
42,24,28,2,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,523.8,539,498.9,1,120,120,100,120,20,480,2,7,4,1,1,2,7,1,5,56
31,11,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,404.2,358.3,494,1,120,120,100,120,20,480,6,5,3,1,1,1,1,1,4,34
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,432.8,441.7,462,1,120,120,120,120,20,500,1,1,2,1,1,1,1,1,2,34
31,11,20,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,405.5,490.8,419.7,6,0,0,0,0,0,0,2,8,2,2,2,3,8,1,4,40
21,10,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,519.1,598.8,570.3,1,120,120,120,120,80,560,5,7,7,2,2,1,1,5,2,38
33,19,20,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,409.2,521.9,543.6,1,120,80,80,100,40,420,5,5,3,1,1,2,3,1,4,40
31,11,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,615,535.4,557.9,1,140,120,160,160,120,700,5,5,4,2,2,3,4,1,4,36
13,3,29,1,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,471.1,473.5,531.6,1,120,100,80,120,60,480,8,3,4,1,1,3,14,1,3,58
52,9,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,7,4,547.3,543.7,512.5,1,140,160,160,120,120,700,5,4,7,2,2,1,1,4,1,30
31,11,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,641.8,667.8,643.2,1,120,120,100,100,80,520,2,5,4,2,2,1,1,1,4,38
35,26,19,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,418.8,490.5,457,1,100,120,100,120,40,480,3,5,2,2,2,2,3,1,4,38
28,25,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,480,522.1,489.4,1,120,100,100,100,40,460,1,1,2,1,1,1,1,1,2,32
32,8,20,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,437.4,467.4,484.7,1,80,80,80,80,100,420,1,3,2,1,1,1,1,1,4,40
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,521.5,505.2,519.4,1,100,120,80,100,40,440,2,2,2,1,1,1,1,1,2,34
29,5,22,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,390.2,464.1,520.5,1,120,40,40,80,40,320,2,3,2,1,1,2,7,1,2,44
31,11,23,2,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,8,6,7,666.6,713.9,649,1,160,160,160,160,100,740,6,6,9,3,2,1,1,4,4,46
35,26,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,454.4,518.4,558.4,1,120,80,80,120,40,440,4,6,3,2,1,1,1,1,4,36
13,3,20,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,498.1,533.3,527.5,1,120,120,120,120,100,580,5,5,2,2,2,2,7,1,3,40
29,5,21,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,495.1,547.4,569.3,1,120,120,100,80,40,460,8,2,2,1,2,2,7,1,2,42
23,6,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,474.5,351.9,509.6,4,0,0,0,0,0,0,2,2,2,1,1,1,1,1,2,34
51,13,21,2,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,7,4,460.3,436.1,530.4,1,100,100,80,80,40,400,6,6,5,2,2,2,1,1,1,42
51,13,24,2,1,1,7,1,0,0,0,0,0,0,0,0,0,1,1,1,7,6,7,617.3,576.1,592.5,1,140,120,100,140,100,600,8,7,7,3,2,2,3,3,1,48
26,16,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,484.9,549,453.4,1,140,120,120,140,160,680,1,1,2,1,1,1,1,1,2,36
23,6,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,1,8,431.1,520.8,547.4,1,120,80,100,120,120,540,2,2,3,2,2,1,1,1,2,34
33,19,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,2,9,497.5,569.2,556.5,1,80,120,100,100,80,480,2,4,5,2,2,2,1,1,4,36
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,451.7,578.1,552.8,1,140,140,120,140,120,660,4,4,2,1,1,1,1,1,2,34
25,15,18,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,378,466.5,441,1,80,40,40,40,40,240,1,3,1,1,1,1,1,1,2,36
29,5,20,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,427.3,531.5,472.9,1,120,140,140,120,160,680,4,2,3,2,2,1,1,1,2,40
31,11,15,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,585.9,532.3,482.2,1,140,120,120,140,120,640,7,7,9,2,2,1,1,4,4,30
29,5,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,9,562.7,606.6,611.4,1,160,160,160,140,120,740,5,7,5,2,2,1,1,1,2,32
23,6,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,444.6,393.6,440.4,1,100,40,80,40,40,300,5,5,5,3,2,1,1,1,2,34
21,10,15,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,6,7,456.7,579.6,511,1,140,140,120,120,40,560,5,6,2,1,1,1,1,1,2,30
25,15,26,2,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,584.9,491.3,557.9,1,120,140,120,120,100,600,1,2,3,2,2,3,9,1,2,52
23,6,18,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,468.5,524.9,485.5,1,100,100,80,80,60,420,8,8,2,1,1,1,1,1,2,36
25,15,21,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,388.9,565.7,446.6,1,100,120,80,100,140,540,2,2,2,2,2,1,1,1,2,42
35,26,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,8,448.3,485.1,585.5,1,140,140,100,120,60,560,3,3,5,2,2,3,4,1,4,32
31,11,22,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,5,2,9,462.1,567.2,549.9,1,160,160,120,160,80,680,3,3,7,2,2,2,6,1,4,44
43,23,19,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,542.2,557,617,1,140,160,160,180,160,800,5,3,6,3,2,2,5,1,5,38
23,6,21,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,419.9,557.4,504.9,1,80,120,120,120,120,560,1,1,3,2,1,2,8,1,2,42
35,26,17,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,485.2,600,594.4,1,120,100,120,140,160,640,5,8,4,3,1,1,1,1,4,34
41,18,18,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,6,5,6,373,497.7,408.4,1,120,120,120,120,120,600,5,5,5,1,1,1,1,3,5,36
41,18,25,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,370,486.4,490.5,1,120,120,100,100,20,460,3,3,6,1,1,3,9,1,5,50
41,18,16,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,6,7,443.1,519.4,467.8,1,140,120,100,120,60,540,5,6,3,1,2,1,1,3,5,32
25,15,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,8,433,514.5,518.9,1,120,140,120,120,120,620,2,3,2,1,2,1,1,1,2,36
35,26,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,7,4,587.6,640.8,576.4,1,140,120,120,140,60,580,8,5,3,2,1,1,1,1,4,36
35,26,19,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,414.1,406.6,477.2,1,120,120,120,120,80,560,4,4,3,1,1,1,1,1,4,38
28,25,17,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,568.6,658.8,488.1,1,160,160,140,180,160,800,6,6,7,2,1,1,1,4,2,34
23,6,19,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,421.9,415.8,514.4,1,140,120,120,160,40,580,1,1,2,1,1,1,1,1,2,38
35,26,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,8,1,8,528.7,595.3,560.8,1,120,100,120,120,20,480,3,6,7,2,2,1,1,1,4,34
15,14,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,7,4,480.6,537.3,506.8,1,80,120,100,100,100,500,2,4,2,1,1,1,1,1,3,40
25,15,18,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,5,1,8,379.1,512,463.2,4,0,0,0,0,0,0,7,7,1,1,2,1,1,1,2,36
52,9,17,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5,2,9,661.5,646.8,662.8,1,160,160,160,160,120,760,5,5,4,2,2,1,1,5,1,34
15,14,17,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,437.5,597.9,459.2,1,100,120,120,120,80,540,5,5,2,1,1,1,1,1,3,34
31,11,18,2,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,458.7,577.8,479.6,1,140,120,120,120,100,600,6,6,6,1,1,1,1,2,4,36
35,26,17,1,1,2,0,3,0,0,0,0,0,0,1,0,0,1,1,1,2,1,8,486.2,554.5,565.5,1,160,120,120,120,100,620,5,5,3,2,2,2,3,5,4,34
35,26,19,2,2,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,9,380.9,502.7,549.6,1,100,80,80,80,40,380,2,7,6,3,2,3,7,1,4,38
31,11,19,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,5,6,7,444.2,409.9,519.7,1,120,100,120,120,80,540,4,3,3,1,1,1,1,1,4,38
21,10,23,1,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,1,2,6,7,592,581.5,579.4,1,160,140,120,140,160,720,7,6,6,2,2,3,7,5,2,46
23,6,16,2,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,9,487.6,542.2,457.3,1,80,80,80,60,60,360,8,8,2,1,1,1,1,1,2,32
35,26,21,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,7,7,4,581.9,616.6,608.3,1,160,160,140,160,160,780,5,6,4,2,2,2,7,1,4,42
31,11,19,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,9,1,559.3,620.7,573.7,1,120,120,120,120,100,580,5,5,7,3,2,2,5,2,4,38
